V6
0.0
0.0
0.0
0.0
0.0
0.0
2.842699460586409e-09
2.7340148561534347e-09
2.9147495894178685e-09
2.933733467314021e-09
2.947459188151515e-09
3.0094356000438473e-09
3.046840005252449e-09
3.122482598797356e-09
3.126341317564163e-09
3.1145884687252288e-09
3.3065945777547915e-09
3.327146841960424e-09
3.4661830994134763e-09
3.4563393352895266e-09
3.4590862941995556e-09
3.5372566669460973e-09
3.592048072717749e-09
3.765151455069819e-09
3.7582350385103894e-09
3.868600268056262e-09
3.9418713716508125e-09
4.135854193719515e-09
4.1089014594961184e-09
4.004422530149775e-09
4.129890461874182e-09
4.18160203401268e-09
4.3726409940089585e-09
4.438957983906852e-09
4.635485544038763e-09
4.66742964939658e-09
4.67600355982173e-09
4.628222505189531e-09
4.743234596289344e-09
4.93246425290016e-09
4.924475263404786e-09
5.127384866963316e-09
5.223723275978451e-09
5.293240206739819e-09
5.337011419322597e-09
5.29648699951043e-09
5.456826966775025e-09
5.67652253719593e-09
5.4821400857005005e-09
5.699727693564574e-09
5.828548666660704e-09
6.0388444184310394e-09
6.019692649931345e-09
6.593038171068902e-09
6.373496077001858e-09
6.312454844197653e-09
6.529383782476437e-09
6.535385535743252e-09
6.577713718797243e-09
6.920974608100213e-09
7.037249680622866e-09
6.994227764863882e-09
7.358757586186109e-09
7.195920687065202e-09
7.376833677208403e-09
7.71842936516804e-09
7.579529790088588e-09
7.797380698350603e-09
8.212277939589728e-09
8.194005849215101e-09
8.756479389350585e-09
8.564872872630496e-09
8.688631872910623e-09
8.87985926779938e-09
8.62062138254252e-09
9.143596244869578e-09
9.361832461112492e-09
9.178920936475595e-09
9.645446222168035e-09
1.0126470015297179e-08
9.776742952318732e-09
1.0159644219839656e-08
1.0341772262241097e-08
1.0114702307843313e-08
1.083848549946225e-08
1.0696886568834199e-08
1.0811739432577622e-08
1.148939522979311e-08
1.1179910798255173e-08
1.0968842426640256e-08
1.1568619560682557e-08
1.200175880213522e-08
1.223236563299255e-08
1.219609707375136e-08
1.2293130076698572e-08
1.2461112281727239e-08
1.3393200347815639e-08
1.3153999892308618e-08
1.3644178529880457e-08
1.365693785355113e-08
1.3963503050580082e-08
1.4294170313041045e-08
1.493287832869575e-08
1.4896291144402536e-08
1.4513388211529406e-08
1.4470134623647651e-08
1.556947556625952e-08
1.5844477724794972e-08
1.6029650284340847e-08
1.6531690856697417e-08
1.5781238961633078e-08
1.6870992042530993e-08
1.7317980641957473e-08
1.7024158155274895e-08
1.766011092119402e-08
1.7707473075113813e-08
1.8148447865083985e-08
1.9820512897512808e-08
1.9077405099725976e-08
1.8471306347907833e-08
1.956669379518646e-08
2.001071525571253e-08
